,Unnamed: 0,Unnamed: 0.1,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date,total_pronouns,female_mentions,male_mentions,total,male_skewness,male_skewness_log
10577,10577,10577,PG67513_text,The Native Races of East Africa,"Hambly, Wilfrid D. (Wilfrid Dyson)",1886.0,1962.0,['en'],1008,"{'Indigenous peoples -- Africa, East'}",wilfrid,M,1936,453,22,107,129,4.863636363636363,1.5817863811035902
10578,10578,10578,PG67515_text,The Glamour of the Arctic,"Doyle, Arthur Conan",1859.0,1930.0,['en'],1211,"{'Arctic regions', 'Whaling'}",arthur,M,1909,318,6,47,53,7.833333333333333,2.0583881324820035
10579,10579,10579,PG67521_text,Tomorrow’s Tangle,"Bonner, Geraldine",1870.0,1930.0,['en'],1381,"{'Miners -- Fiction', 'Singers -- Fiction', 'San Francisco (Calif.) -- Fiction', 'Frontier and pioneer life -- Fiction'}",geraldine,F,1920,16812,4494,3895,8389,0.8667111704494882,-0.14304949444042583
10580,10580,10580,PG67527_text,"The Foot-prints of the Creator: or, The Asterolepis of Stromness","Miller, Hugh",1802.0,1856.0,['en'],602,"{'Miller, Hugh, 1802-1856', 'Creation', 'Fishes, Fossil', 'Paleontology -- Scotland', 'Evolution', 'Geology -- Scotland', 'Asterolepididae'}",hugh,M,1852,5958,19,866,885,45.578947368421055,3.819445929395995
10581,10581,10581,PG67530_text,A Modern Slavery,"Nevinson, Henry Woodd",1856.0,1941.0,['en'],1062,"{'São Tomé Island (Sao Tome and Principe)', 'Slavery -- Africa', 'Príncipe (Sao Tome and Principe)', 'Angola -- Description and travel', 'Slavery -- Angola'}",henry,M,1906,4091,184,663,847,3.6032608695652173,1.2818392325768768
10582,10582,10582,PG67531_text,The Amateur Inn,"Terhune, Albert Payson",1872.0,1942.0,['en'],1100,"{'Inheritance and succession -- Fiction', 'Wills -- Fiction', 'Mystery fiction'}",albert,M,1922,7278,500,2246,2746,4.492,1.5022980368761967
10583,10583,10583,PG67536_text,Letters from Australia,"Martineau, John",1834.0,1910.0,['en'],739,{'Australia -- Description and travel'},john,M,1884,3563,52,550,602,10.576923076923077,2.358674559645089
10584,10584,10584,PG67544_text,Fors Clavigera (Volume 4 of 8): Letters to the workmen and labourers of Great Britain,"Ruskin, John",1819.0,1900.0,['en'],123,"{'Conduct of life', 'Social problems', 'Working class -- Great Britain', 'Aesthetics', 'Great Britain -- Social conditions -- 19th century'}",john,M,1869,7327,395,948,1343,2.4,0.8754687373538999
10585,10585,10585,PG67545_text,Music in Medicine,"Licht, Sidney",1907.0,1979.0,['en'],746,"{'Music, Influence of', 'Music -- Physiological effect'}",sidney,M,1957,1443,18,244,262,13.555555555555555,2.606796467397037
10586,10586,10586,PG67546_text,In the Name of a Woman: A Romance,"Marchmont, Arthur W.",1852.0,1923.0,['en'],1064,{'Romantic suspense fiction'},arthur,M,1902,17709,1611,2460,4071,1.5270018621973929,0.4233062457494341
10587,10587,10587,PG67549_text,Perfection City,"Orpen, Adela E. (Adela Elizabeth Richards)",1855.0,1927.0,['en'],962,"{'Utopias -- Fiction', 'Communal living -- Fiction', 'Kansas -- Fiction'}",adela,F,1905,9785,2062,2022,4084,0.9806013579049466,-0.01958926499648854
10588,10588,10588,PG67550_text,Troubled Waters,"Sinclair, Bertrand W.",1881.0,1972.0,['en'],1174,"{'Triangles (Interpersonal relations) -- Fiction', 'Loggers -- Fiction', 'British Columbia -- Fiction', 'Man-woman relationships -- Fiction'}",bertrand,M,1931,1469,181,350,531,1.9337016574585635,0.6594361232176337
10589,10589,10589,PG67552_text,"The History of the Manners and Customs of Ancient Greece, Volume 1 (of 3)","St. John, James Augustus",1795.0,1875.0,['en'],132,{'Greece -- Social life and customs'},james,M,1845,9159,430,1974,2404,4.590697674418605,1.5240320113058188
10590,10590,10590,PG67553_text,Etiquette for Little Folks,"Mackarness, Henry S., Mrs.",1826.0,1881.0,['en'],830,{'Etiquette for children and teenagers -- Juvenile literature'},henry,M,1876,528,23,65,88,2.8260869565217392,1.0388930539664873
10591,10591,10591,PG67554_text,"History of the War in the Peninsula and in the South of France from the year 1807 to the year 1814, vol. 2 of 6","Napier, William Francis Patrick",1785.0,1860.0,['en'],726,"{'Peninsular War, 1807-1814'}",william,M,1835,7121,38,2749,2787,72.34210526315789,4.28140632843886
10592,10592,10592,PG67557_text,The Homosexual Neurosis,"Stekel, Wilhelm",1868.0,1940.0,['en'],1496,{'Homosexuality'},wilhelm,M,1918,8392,1275,3303,4578,2.590588235294118,0.9518849677982633
10593,10593,10593,PG67564_text,Jerry Todd and the Talking Frog,"Edwards, Leo",1884.0,1944.0,['en'],500,"{'Boys -- Juvenile fiction', 'Detective and mystery stories', 'Illinois -- Juvenile fiction'}",leo,M,1934,7187,359,1577,1936,4.392757660167131,1.4799571984747595
10594,10594,10594,PG67565_text,Palkkapiian päiväkirja: Romaaninovelli,"Pennanen, Ain'Elisabet",1881.0,1945.0,['en'],127,{'Finnish fiction -- 20th century'},ain,F,1931,61,1,11,11,11.0,2.3978952727983707
10595,10595,10595,PG67567_text,The Little Lady of the Horse,"Raymond, Evelyn",1843.0,1910.0,['en'],791,"{'West (U.S.) -- Juvenile fiction', 'Ranch life -- Juvenile fiction', 'Horses -- Juvenile fiction'}",evelyn,F,1893,7954,1244,1429,2673,1.1487138263665595,0.13864290463074266
10596,10596,10596,PG67568_text,Peaks of Shala,"Lane, Rose Wilder",1886.0,1968.0,['en'],810,"{'Lane, Rose Wilder, 1886-1968', 'Albania -- Description and travel', 'Albania -- Social life and customs'}",rose,F,1936,10682,636,2103,2739,3.306603773584906,1.1959216123625775
10597,10597,10597,PG67569_text,"Tractor Principles: The Action, Mechanism, Handling, Care, Maintenance and Repair of the Gas Engine Tractor","Whitman, Roger B. (Roger Bradbury)",1875.0,1942.0,['en'],1154,{'Traction-engines'},roger,M,1925,1170,1,16,16,16.0,2.772588722239781
10598,10598,10598,PG67570_text,The Play-day Book: New Stories for Little Folks,"Fern, Fanny",1811.0,1872.0,['en'],736,"{""Children's stories""}",fanny,F,1861,8582,1479,1800,3279,1.2170385395537526,0.19642048117345634
10599,10599,10599,PG67571_text,The Black Tiger,"O'Connor, Patrick",1915.0,1983.0,['en'],1496,{'Automobile racing -- Juvenile fiction'},patrick,M,1965,4996,431,1844,2275,4.278422273781903,1.4535843140127913
10600,10600,10600,PG67575_text,Riallaro: The Archipelago of Exiles,"Sweven, Godfrey",1845.0,1935.0,['en'],752,"{'Islands -- Fiction', 'Utopias -- Fiction', 'South Pacific Ocean -- Fiction', 'Science fiction', 'Imaginary places -- Fiction', 'Voyages and travels -- Fiction', 'Dystopias -- Fiction'}",godfrey,M,1895,13748,163,2342,2505,14.368098159509202,2.6650103433509003
10601,10601,10601,PG67576_text,"Thistledown: A Book of Scotch Humour, Character, Folk-lore, Story & Anecdote","Ford, Robert",1846.0,1905.0,['en'],1306,"{'Scotland -- Social life and customs', 'Scottish wit and humor', 'National characteristics, Scottish'}",robert,M,1896,10452,538,3376,3914,6.275092936802974,1.8365882955540633
10602,10602,10602,PG67577_text,We Women and Our Authors,"Marholm, Laura",1854.0,1928.0,['en'],743,"{'Women in literature', 'Women -- Social and moral questions'}",laura,F,1904,5558,738,1555,2293,2.107046070460705,0.7452870000128621
10603,10603,10603,PG67580_text,Under the Skin,"Perri, Leslie",1920.0,1970.0,['en'],1344,"{'Human-alien encounters -- Fiction', 'Man-woman relationships -- Fiction', 'Mars (Planet) -- Fiction', 'Science fiction', 'Martians -- Fiction', 'Journalists -- Fiction'}",leslie,F,1970,1638,233,221,454,0.9484978540772532,-0.05287575204794779
10604,10604,10604,PG67581_text,Satire in the Victorian novel,"Russell, Frances Theresa",1873.0,1936.0,['en'],809,"{'Thesis (Ph. D.)', 'Satire, English -- History and criticism', 'English fiction -- 19th century -- History and criticism'}",frances,F,1923,6817,491,1798,2289,3.6619144602851326,1.297986087237045
10605,10605,10605,PG67582_text,Jerry Todd and the Oak Island Treasure,"Edwards, Leo",1884.0,1944.0,['en'],1104,"{'Illinois -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Mystery fiction', 'Boys -- Juvenile fiction', 'Showboats -- Juvenile fiction'}",leo,M,1934,7117,154,1223,1377,7.941558441558442,2.0721095332735433
10606,10606,10606,PG67583_text,The Jazz Singer,"Raphaelson, Samson",1896.0,1983.0,['en'],1298,"{'Jewish families -- Drama', 'New York (N.Y.) -- Drama', 'Jewish singers -- Drama', 'Fathers and sons -- Drama', 'Cantors (Judaism) -- Drama'}",samson,M,1946,3851,173,709,882,4.098265895953757,1.4105639320343486
10607,10607,10607,PG67584_text,The Truth about the Titanic,"Gracie, Archibald",1858.0,1912.0,['en'],1512,"{'Shipwrecks -- North Atlantic Ocean -- History -- 20th century', 'Titanic (Steamship)'}",archibald,M,1908,7696,473,1144,1617,2.4186046511627906,0.8831907834478101
10608,10608,10608,PG67586_text,Martin Valliant,"Deeping, Warwick",1877.0,1950.0,['en'],526,"{'Romance fiction', 'Historical fiction', 'Monks -- Fiction', 'Great Britain -- History -- Richard III, 1483-1485 -- Fiction'}",warwick,M,1927,10172,1771,3390,5161,1.9141727837380011,0.6492855625916624
10609,10609,10609,PG67587_text,Stroke of Genius,"Garrett, Randall",1927.0,1987.0,['en'],1275,"{'Robots, Industrial -- Fiction', 'Science fiction', 'Murderers -- Fiction'}",randall,M,1977,1063,8,357,365,44.625,3.7982942400998034
10610,10610,10610,PG67589_text,A Message From Our Sponsor,"Slesar, Henry",1927.0,2002.0,['en'],1463,"{'Short stories', 'Human-alien encounters -- Fiction', 'Science fiction', 'Martians -- Fiction'}",henry,M,1977,514,21,99,120,4.714285714285714,1.550597412411167
10611,10611,10611,PG67590_text,"A Son of the Ages: The Reincarnations and Adventures of Scar, the Link: A Story of Man From the Beginning","Waterloo, Stanley",1846.0,1913.0,['en'],849,"{'Prehistoric peoples -- Fiction', 'Science fiction'}",stanley,M,1896,12415,661,1212,1873,1.8335854765506807,0.6062733267775734
10612,10612,10612,PG67591_text,Famous Colonial Houses,"Hollister, Paul M. (Paul Merrick)",1890.0,1970.0,['en'],866,"{'Dwellings -- United States', 'Historic buildings -- United States', 'Architecture, Colonial', 'Architecture, Domestic -- United States'}",paul,M,1940,3214,337,1138,1475,3.376854599406528,1.2169446843339145
10613,10613,10613,PG67592_text,"The Residuary Legatee; Or, The Posthumous Jest of the Late John Austin","Stimson, Frederic Jesup",1855.0,1943.0,['en'],601,{'Inheritance and succession -- Fiction'},frederic,M,1905,2887,538,1132,1670,2.104089219330855,0.7438826986013438
10614,10614,10614,PG67593_text,"Alkibiades, a tale of the Great Athenian War","Bromby, Charles Hamilton",1843.0,1904.0,['en'],553,"{'Alcibiades -- Fiction', 'Greece -- History -- Peloponnesian War, 431-404 B.C. -- Fiction'}",charles,M,1893,10109,635,4335,4970,6.826771653543307,1.9208518903219507
10615,10615,10615,PG67596_text,The Gold Brick,"Whitlock, Brand",1869.0,1934.0,['en'],1079,"{'United States -- Politics and government -- Fiction', 'Political fiction', 'Short stories, American'}",brand,M,1919,7799,397,3419,3816,8.612090680100756,2.153167108952111
10616,10616,10616,PG675_text,American Notes,"Dickens, Charles",1812.0,1870.0,['en'],739,"{'Dickens, Charles, 1812-1870 -- Travel -- United States', 'United States -- Description and travel', 'United States -- Social life and customs -- 1783-1865'}",charles,M,1862,9289,717,1703,2420,2.375174337517434,0.865070840063068
10617,10617,10617,PG67601_text,Cousin Lucy at Study: By the Author of the Rollo Books,"Abbott, Jacob",1803.0,1879.0,['en'],905,"{'Country life -- Juvenile fiction', 'Children with disabilities -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Money -- Juvenile fiction', 'Parent and child -- Juvenile fiction', 'Families -- Juvenile fiction'}",jacob,M,1853,4432,798,791,1589,0.9912280701754386,-0.00881062968215492
10618,10618,10618,PG67602_text,The Big Fix!,"Wilson, Richard",1920.0,1987.0,['en'],1678,"{'Gladiators -- Fiction', 'Life on other planets -- Fiction', 'Drug addicts -- Fiction', 'Science fiction'}",richard,M,1970,1337,6,232,238,38.666666666666664,3.654977902438255
10619,10619,10619,PG67603_text,The Man Who Liked Lions,"Daley, John Bernard",1918.0,2011.0,['en'],1597,"{'Short stories', 'Zoos -- Fiction', 'Human-alien encounters -- Fiction', 'Science fiction'}",john,M,1968,749,43,297,340,6.906976744186046,1.9325320231091372
10620,10620,10620,PG67604_text,A Peep Into the Past,"Beerbohm, Max, Sir",1872.0,1956.0,['en'],1383,"{'Wilde, Oscar, 1854-1900'}",max,M,1922,226,4,114,118,28.5,3.349904087274605
10621,10621,10621,PG67606_text,The Slaves of Society: A Comedy in Covers,"Upward, Allen",1863.0,1926.0,['en'],919,"{'England -- Social life and customs -- Fiction', 'Satire'}",allen,M,1913,5936,828,1258,2086,1.5193236714975846,0.4182652828751262
10622,10622,10622,PG67608_text,Betty Alden: The first-born daughter of the Pilgrims,"Austin, Jane G. (Jane Goodwin)",1831.0,1894.0,['en'],330,"{'United States -- History -- Colonial period, ca. 1600-1775 -- Fiction'}",jane,F,1881,12435,1352,2676,4028,1.9792899408284024,0.6827381646452096
10623,10623,10623,PG67611_text,The Old Card,"Pertwee, Roland",1885.0,1963.0,['en'],515,"{'Theater -- Fiction', 'England -- Fiction', 'Actors -- Fiction'}",roland,M,1935,9225,859,2774,3633,3.229336437718277,1.1722766788905217
10624,10624,10624,PG67622_text,No More Parades: A novel,"Ford, Ford Madox",1873.0,1939.0,['en'],778,"{'Great Britain -- History -- George V, 1910-1936 -- Fiction', 'World War, 1914-1918 -- Fiction'}",ford,M,1923,11542,1253,3628,4881,2.8954509177972865,1.0631408563389588
10625,10625,10625,PG67624_text,"Unfinished Rainbows, and Other Essays","Anderson, George Wood",1873.0,,['en'],571,{'Christianity'},george,M,1923,3259,129,756,885,5.8604651162790695,1.7682289718178608
10626,10626,10626,PG67625_text,Gleanings from Maeterlinck,"Maeterlinck, Maurice",1862.0,1949.0,['en'],428,"{'Belgian essays (French) -- Translations into English', 'Death'}",maurice,M,1912,5646,278,504,782,1.8129496402877698,0.5949551543807315
10627,10627,10627,PG67626_text,"Twenty Years' Residence among the People of Turkey: Bulgarians, Greeks, Albanians, Turks, and Armenians","Blunt, Fanny Janet Sandison",1840.0,1926.0,['en'],838,"{'Eastern question (Balkan)', 'Women -- Turkey', 'Land tenure -- Turkey', 'Turkey -- Population', 'Balkan Peninsula -- Social life and customs', 'Turkey -- Social life and customs', 'Women -- Education -- Turkey'}",fanny,F,1890,10046,1000,1901,2901,1.901,0.6423800635062921
10628,10628,10628,PG67627_text,The Treasure Trail,"Pollock, Frank Lillie",1876.0,1957.0,['en'],1449,"{'Adventure stories', 'Canadian fiction'}",frank,M,1926,10151,649,2783,3432,4.288135593220339,1.4558520448218006
10629,10629,10629,PG67628_text,Youth and Life,"Bourne, Randolph Silliman",1886.0,1918.0,['en'],1426,{'American essays -- 20th century'},randolph,M,1936,7395,46,1354,1400,29.434782608695652,3.3821770569831253
10630,10630,10630,PG67632_text,Good hunting; in pursuit of big game in the West,"Roosevelt, Theodore",1858.0,1919.0,['en'],1034,{'Hunting -- United States'},theodore,M,1908,1105,5,308,313,61.6,4.120661870539474
10631,10631,10631,PG67637_text,"The History of the Manners and Customs of Ancient Greece, Volume 2 (of 3)","St. John, James Augustus",1795.0,1875.0,['en'],169,{'Greece -- Social life and customs'},james,M,1845,7328,341,1320,1661,3.870967741935484,1.3535045382968998
10632,10632,10632,PG67640_text,The Tuberculosis Nurse: Her Function and Her Qualifications: A Handbook for Practical Workers in the Tuberculosis Campaign,"La Motte, Ellen N. (Ellen Newbold)",1873.0,1961.0,['en'],424,"{'Tuberculosis -- Nursing', 'Tuberculosis -- Nursing -- United States -- History'}",ellen,F,1923,4161,779,738,1517,0.9473684210526315,-0.05406722127027582
10633,10633,10633,PG67643_text,Prosper Mérimée's Short Stories,"Mérimée, Prosper",1803.0,1870.0,['en'],523,"{'Short stories, French -- Translations into English', 'French fiction -- Translations into English'}",prosper,M,1853,6598,706,1137,1843,1.6104815864022664,0.476533256257294
10634,10634,10634,PG67645_text,Dialogue,"Hope, Anthony",1863.0,1933.0,['en'],517,"{'English literature -- History and criticism', 'Dialogue'}",anthony,M,1913,790,13,202,215,15.538461538461538,2.743318339939668
10635,10635,10635,PG67646_text,"All for Love; or, Her Heart's Sacrifice","Miller, Alex. McVeigh, Mrs.",1850.0,1937.0,['en'],833,"{'Fiction', 'Romance fiction', 'Dime novels'}",alex,M,1900,9794,2222,1838,4060,0.8271827182718272,-0.18972966728394292
10636,10636,10636,PG67648_text,Forty Years of It,"Whitlock, Brand",1869.0,1934.0,['en'],943,{'United States -- Social conditions -- 1865-1918'},brand,M,1919,10745,161,2843,3004,17.658385093167702,2.871210746666537
10637,10637,10637,PG67649_text,Lumber Lyrics,"Mason, Walt",1862.0,1939.0,['en'],717,"{'Lumber trade -- Poetry', 'Prose poems, American'}",walt,M,1912,1267,1,258,259,258.0,5.552959584921617
10638,10638,10638,PG67652_text,Bring the Jubilee,"Moore, Ward",1903.0,1978.0,['en'],642,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Science fiction', 'Alternative histories (Fiction)', 'Time travel -- Fiction'}",ward,M,1953,8200,932,802,1734,0.8605150214592274,-0.15022420681907672
10639,10639,10639,PG67656_text,South-West Africa,"Eveleigh, William",1882.0,,['en'],581,{'Namibia'},william,M,1932,952,17,168,185,9.882352941176471,2.290750635347043
10640,10640,10640,PG67658_text,"White Cockades: An Incident of the ""Forty-Five""","Prime-Stevenson, Edward",1858.0,1942.0,['en'],587,"{'Jacobite Rebellion, 1745-1746 -- Fiction'}",edward,M,1908,3548,17,1119,1136,65.82352941176471,4.186977364255709
10641,10641,10641,PG67659_text,"A Strange, Sad Comedy","Seawell, Molly Elliot",1860.0,1916.0,['en'],795,"{'United States -- History -- Civil War, 1861-1865 -- Fiction', 'Virginia -- Fiction', 'United States -- Social life and customs -- 1865-1918 -- Fiction', 'Newport (R.I.) -- Fiction'}",molly,F,1910,6452,1047,1702,2749,1.6255969436485196,0.48587509826278263
10642,10642,10642,PG67661_text,Gallipoli Diary,"Gillam, John Graham",1884.0,1965.0,['en'],505,"{'World War, 1914-1918 -- Campaigns -- Turkey -- Gallipoli Peninsula'}",john,M,1934,9368,164,1094,1258,6.670731707317073,1.8977295551577282
10643,10643,10643,PG67669_text,"A Marriage in High Life, Volume I","Scott, Lady (Caroline Lucy)",1784.0,1857.0,['en'],618,"{'Marriage -- Fiction', 'Great Britain -- Social life and customs -- 19th century -- Fiction'}",lady,F,1834,5156,1697,1088,2785,0.6411314083677078,-0.4445208378183383
