,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
130,130,PG20888_text,The Blood of the Conquerors,"Fergusson, Harvey",1890.0,1971.0,['en'],20,"{'Mexican Americans -- Fiction', 'Western stories'}",harvey,M,1939
131,131,PG21325_text,Outlines of Greek and Roman Medicine,"Elliott, James, Sir",1880.0,1959.0,['en'],90,"{'Medicine, Greek and Roman'}",james,M,1929
132,132,PG21342_text,The Principles of English Versification,"Baum, Paull F. (Paull Franklin)",1886.0,1964.0,['en'],23,{'English language -- Versification'},paull,M,1935
133,133,PG21510_text,Legacy,"Schmitz, James H.",1911.0,1981.0,['en'],78,{'Science fiction'},james,M,1960
134,134,PG2152_text,Island Tales / On the Makaloa Mat,"London, Jack",1876.0,1916.0,['en'],90,{'Hawaii -- Social life and customs -- Fiction'},jack,M,1925
135,135,PG215_text,The Call of the Wild,"London, Jack",1876.0,1916.0,['en'],6632,"{'Adventure stories', 'Pet theft -- Fiction', 'Sled dogs -- Fiction', 'Animal welfare -- Fiction', 'Nature stories', 'Klondike River Valley (Yukon) -- Fiction', 'Dogs -- Fiction', 'Feral dogs -- Fiction'}",jack,M,1925
136,136,PG21891_text,The Brand of Silence: A Detective Story,"McCulley, Johnston",1883.0,1958.0,['en'],66,"{'American fiction -- 20th century', 'Detective and mystery stories'}",johnston,M,1932
137,137,PG21895_text,The Old Coast Road: From Boston to Plymouth,"Rothery, Agnes",1888.0,1954.0,['en'],13,"{'Plymouth County (Mass.) -- Description and travel', 'Norfolk County (Mass.) -- Description and travel', 'South Shore (Mass. : Coast)'}",agnes,F,1937
138,138,PG21970_text,The Scarlet Plague,"London, Jack",1876.0,1916.0,['en'],393,"{'Regression (Civilization) -- Fiction', 'End of the world -- Fiction', 'Epidemics -- Fiction', 'Science fiction'}",jack,M,1925
139,139,PG21971_text,A Son of the Sun,"London, Jack",1876.0,1916.0,['en'],86,"{'Autobiographical fiction, American', 'Sea stories, American', 'Americans -- Oceania -- Fiction', 'Ship captains -- Fiction', 'Oceania -- Fiction', 'Adventure stories, American'}",jack,M,1925
140,140,PG22038_text,The Evolution of the Dragon,"Smith, Grafton Elliot",1871.0,1937.0,['en'],107,"{'Mythology, Egyptian', 'Incense', 'Aphrodite (Greek deity)', 'Dragons', 'Rain gods -- Egypt', 'Mythology'}",grafton,M,1920
141,141,PG22263_text,John Baptist Jackson: 18th-Century Master of the Color Woodcut,"Kainen, Jacob",1909.0,2001.0,['en'],25,"{'Jackson, John Baptist, 1701-1780?'}",jacob,M,1958
142,142,PG22342_text,Supermind,"Janifer, Laurence M.",1933.0,2002.0,['en'],107,"{'Science fiction', 'Telepathy -- Fiction', 'Parapsychology -- Fiction', 'United States. Federal Bureau of Investigation -- Fiction'}",laurence,M,1982
143,143,PG22414_text,"The Birth of Yugoslavia, Volume 1","Baerlein, Henry",1875.0,1960.0,['en'],31,{'Yugoslavia'},henry,M,1924
144,144,PG22478_text,"The Priest's Tale - Père Etienne: From ""The New Decameron"", Volume III.","Keable, Robert",1887.0,1927.0,['en'],6,"{'Short stories', 'Missionaries -- Fiction', 'Africa -- Fiction'}",robert,M,1936
145,145,PG22525_text,John Lyly,"Wilson, John Dover",1881.0,1969.0,['en'],65,"{'Lyly, John, 1554?-1606 -- Criticism and interpretation'}",john,M,1930
146,146,PG22747_text,Financial Crime and Corruption,"Vaknin, Samuel",1961.0,,['en'],249,"{'Money laundering', 'Commercial crimes'}",samuel,M,2010
147,147,PG22885_text,Hindu Gods And Heroes: Studies in the History of the Religion of India,"Barnett, Lionel D. (Lionel David)",1871.0,1960.0,['en'],69,"{'Hindu mythology', 'Hinduism'}",lionel,M,1920
148,148,PG22890_text,The Worlds of If,"Weinbaum, Stanley G. (Stanley Grauman)",1902.0,1935.0,['en'],41,"{'Short stories', 'Science fiction'}",stanley,M,1951
149,149,PG23171_text,"The Tipster: 1901, From ""Wall Street Stories""","Lefevre, Edwin",1871.0,1943.0,['en'],8,"{'Short stories', 'Wall Street (New York, N.Y.) -- Fiction', 'New York (N.Y.) -- Social life and customs -- Fiction'}",edwin,M,1920
150,150,PG23181_text,Thomas Jefferson Brown,"Curwood, James Oliver",1878.0,1927.0,['en'],3,"{'Short stories', 'Fiction'}",james,M,1927
151,151,PG23210_text,Missing Link,"Herbert, Frank",1920.0,1986.0,['en'],95,"{'Short stories', 'Science fiction'}",frank,M,1969
152,152,PG23364_text,A Reversion To Type,"Bacon, Josephine Daskam",1876.0,1961.0,['en'],9,"{'Love stories, American', 'Middle-aged persons -- Fiction'}",josephine,F,1925
153,153,PG23365_text,In The Valley Of The Shadow,"Bacon, Josephine Daskam",1876.0,1961.0,['en'],10,"{'Love stories, American', 'Middle-aged persons -- Fiction'}",josephine,F,1925
154,154,PG23366_text,A Philanthropist,"Bacon, Josephine Daskam",1876.0,1961.0,['en'],25,"{'Love stories, American', 'Middle-aged persons -- Fiction'}",josephine,F,1925
155,155,PG23367_text,Julia The Apostate,"Bacon, Josephine Daskam",1876.0,1961.0,['en'],14,"{'Love stories, American', 'Middle-aged persons -- Fiction'}",josephine,F,1925
156,156,PG23368_text,The Courting Of Lady Jane,"Bacon, Josephine Daskam",1876.0,1961.0,['en'],15,"{'Love stories, American', 'Middle-aged persons -- Fiction'}",josephine,F,1925
157,157,PG23369_text,Mrs. Dud's Sister,"Bacon, Josephine Daskam",1876.0,1961.0,['en'],19,"{'Love stories, American', 'Middle-aged persons -- Fiction'}",josephine,F,1925
158,158,PG233_text,Sister Carrie: A Novel,"Dreiser, Theodore",1871.0,1945.0,['en'],1164,"{'Didactic fiction', 'Young women -- Fiction', 'Mistresses -- Fiction', 'Chicago (Ill.) -- Fiction', 'New York (N.Y.) -- Fiction'}",theodore,M,1920
159,159,PG23538_text,Hugh Selwyn Mauberley,"Pound, Ezra",1885.0,1972.0,['en'],43,{'Poetry'},ezra,M,1934
160,160,PG2357_text,Great Jehoshaphat and Gully Dirt!,"Smith, Jewell Ellen",1915.0,1998.0,['en'],8,{'American fiction -- 20th century'},jewell,F,1964
161,161,PG2358_text,The After House,"Rinehart, Mary Roberts",1876.0,1958.0,['en'],76,"{'Yachts -- Fiction', 'Detective and mystery stories', 'Murder -- Fiction'}",mary,F,1925
162,162,PG2389_text,"Bardelys the Magnificent: Being an account of the strange wooing pursued by the Sieur Marcel de Saint-Pol, marquis of Bardelys...","Sabatini, Rafael",1875.0,1950.0,['en'],72,"{'France -- History -- Louis XIII, 1610-1643 -- Fiction'}",rafael,M,1924
163,163,PG2390_text,"The Conquest of the Old Southwest; the romantic story of the early pioneers into Virginia, the Carolinas, Tennessee, and Kentucky, 1740-1790","Henderson, Archibald",1877.0,1963.0,['en'],23,"{'Kentucky -- History -- To 1792', 'Tennessee -- History', 'Frontier and pioneer life -- Southwest, Old', 'Southwest, Old -- History'}",archibald,M,1926
164,164,PG23931_text,Instinct,"Smith, George O. (George Oliver)",1911.0,1981.0,['en'],30,"{'Short stories', 'Science fiction'}",george,M,1960
165,165,PG2397_text,"The Story of My Life: With her letters (1887-1901) and a supplementary account of her education, including passages from the reports and letters of her teacher, Anne Mansfield Sullivan, by John Albert Macy","Keller, Helen",1880.0,1968.0,['en'],993,"{'Keller, Helen, 1880-1968', 'Deafblind women -- United States -- Biography'}",helen,F,1929
166,166,PG24109_text,The Capgras Shift,"Vaknin, Samuel",1961.0,,['en'],7,"{'Short stories', 'Psychological fiction', 'Capgras syndrome -- Fiction'}",samuel,M,2010
167,167,PG2415_text,The Mutiny of the Elsinore,"London, Jack",1876.0,1916.0,['en'],82,"{'Mutiny -- Fiction', 'Sea stories'}",jack,M,1925
168,168,PG2417_text,Okewood of the Secret Service,"Williams, Valentine",1883.0,1946.0,['en'],7,"{'War stories', 'Spy stories', 'World War, 1914-1918 -- Secret service -- Fiction'}",valentine,M,1932
169,169,PG2429_text,Lost Face,"London, Jack",1876.0,1916.0,['en'],521,"{'Short stories', 'American fiction -- 20th century', 'Western stories', 'Adventure stories, American'}",jack,M,1925
170,170,PG242_text,My Antonia,"Cather, Willa",1873.0,1947.0,['en'],1256,"{""Farmers' spouses -- Fiction"", 'Married women -- Fiction', 'Women pioneers -- Fiction', 'Western stories', 'Nebraska -- Fiction', 'Domestic fiction', 'Farm life -- Fiction', 'Friendship -- Fiction', 'Women immigrants -- Fiction', 'Frontier and pioneer life -- Nebraska -- Fiction', 'Czech Americans -- Fiction'}",willa,F,1922
171,171,PG2441_text,The Burgess Animal Book for Children,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],464,"{'Animal behavior -- Juvenile literature', 'Zoology -- Juvenile literature'}",thornton,M,1923
172,172,PG2454_text,The Silent Bullet,"Reeve, Arthur B. (Arthur Benjamin)",1880.0,1936.0,['en'],127,"{'Detective and mystery stories, American', 'New York (N.Y.) -- Fiction', 'Kennedy, Craig (Fictitious character) -- Fiction', 'Chemistry teachers -- Fiction'}",arthur,M,1929
173,173,PG24781_text,"The Birth of Yugoslavia, Volume 2","Baerlein, Henry",1875.0,1960.0,['en'],21,{'Yugoslavia'},henry,M,1924
174,174,PG24811_text,Viking Tales,"Hall, Jennie",1875.0,1921.0,['en'],607,"{'Sagas -- Adaptations', 'Short stories', 'Vikings -- Folklore'}",jennie,F,1924
175,175,PG2481_text,The Civilization of Illiteracy,"Nadin, Mihai",1938.0,,['en'],103,"{'Literacy -- Social aspects', 'Information society', 'Sociolinguistics', 'Technology -- Social aspects', 'Social history', 'Computers and literacy', 'Technology and civilization', 'Oral history'}",mihai,M,1987
176,176,PG24921_text,"It's like this, cat","Neville, Emily",1919.0,1997.0,['en'],75,"{'New York (N.Y.) -- Juvenile fiction', 'Friendship -- Juvenile fiction', 'Cats -- Juvenile fiction', 'Fathers and sons -- Juvenile fiction', 'Family -- Juvenile fiction'}",emily,F,1968
177,177,PG2492_text,"Orpheus in Mayfair, and Other Stories and Sketches","Baring, Maurice",1874.0,1945.0,['en'],24,"{'Short stories', 'English fiction -- 20th century'}",maurice,M,1923
178,178,PG24959_text,Working With the Working Woman,"Parker, Cornelia Stratton",1885.0,1972.0,['en'],21,"{'Working class -- United States', 'Women -- Employment -- United States', 'United States -- Social conditions'}",cornelia,F,1934
179,179,PG2500_text,Siddhartha,"Hesse, Hermann",1877.0,1962.0,['en'],5571,"{'India -- Social life and customs -- Fiction', 'Gautama Buddha -- Fiction', 'Self-realization -- Fiction', 'Spiritual life -- Fiction', 'Buddhist philosophy -- Fiction', 'India -- Religion -- Fiction', 'Buddhism -- Fiction', 'Brahmans -- Fiction'}",hermann,M,1926
180,180,PG2509_text,The Lani People,"Bone, Jesse F. (Jesse Franklin)",1916.0,2006.0,['en'],49,"{'Human-alien encounters -- Fiction', 'Science fiction'}",jesse,M,1965
181,181,PG25110_text,The Approach to Philosophy,"Perry, Ralph Barton",1876.0,1957.0,['en'],36,{'Philosophy'},ralph,M,1925
182,182,PG2512_text,The Cruise of the Snark,"London, Jack",1876.0,1916.0,['en'],197,"{'Ocean travel', 'London, Jack, 1876-1916 -- Travel -- Oceania', 'Oceania -- Description and travel', 'Americans -- Oceania -- History -- 20th century', 'Voyages and travels', 'Authors, American -- 20th century -- Biography'}",jack,M,1925
183,183,PG25301_text,The Adventures of Danny Meadow Mouse,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],38,"{'Animals -- Juvenile fiction', 'Mice -- Juvenile fiction'}",thornton,M,1923
184,184,PG25345_text,The Goose Man,"Wassermann, Jakob",1873.0,1934.0,['en'],23,"{'Composers -- Fiction', 'Germany -- Fiction', 'German fiction -- Translations into English'}",jakob,M,1922
185,185,PG25447_text,Mysticism and Logic and Other Essays,"Russell, Bertrand",1872.0,1970.0,['en'],406,"{'Mathematics', 'Philosophy', 'Science'}",bertrand,M,1921
186,186,PG25457_text,Manhood of Humanity.,"Korzybski, Alfred",1879.0,1950.0,['en'],131,"{'Progress', 'Human beings'}",alfred,M,1928
187,187,PG2545_text,"When God Laughs, and Other Stories","London, Jack",1876.0,1916.0,['en'],170,"{'Short stories', 'American fiction -- 20th century'}",jack,M,1925
188,188,PG2546_text,"Hopalong Cassidy's Rustler Round-Up; Or, Bar-20","Mulford, Clarence Edward",1883.0,1956.0,['en'],47,"{'Cassidy, Hopalong (Fictitious character) -- Fiction', 'Western stories'}",clarence,M,1932
189,189,PG25511_text,Ballads of Mystery and Miracle and Fyttes of Mirth: Popular Ballads of the Olden Times - Second Series,"Sidgwick, Frank",1879.0,1939.0,['en'],93,"{'Ballads, English -- Texts'}",frank,M,1928
190,190,PG25569_text,An African Adventure,"Marcosson, Isaac Frederick",1876.0,1961.0,['en'],42,"{'Smuts, Jan Christiaan, 1870-1950', 'South Africa -- Description and travel', 'Congo (Democratic Republic) -- Description and travel', 'Rhodesia -- Description and travel'}",isaac,M,1925
191,191,PG2557_text,Old Mother West Wind,"Burgess, Thornton W. (Thornton Waldo)",1874.0,1965.0,['en'],169,"{'Animals -- Juvenile fiction', ""Children's stories, American""}",thornton,M,1923
192,192,PG25644_text,The Man Who Hated Mars,"Garrett, Randall",1927.0,1987.0,['en'],34,"{'Short stories', 'Mars (Planet) -- Fiction', 'Science fiction', 'Escapes -- Fiction'}",randall,M,1976
193,193,PG25942_text,The Translations of Beowulf: A Critical Bibliography,"Tinker, Chauncey Brewster",1876.0,1963.0,['en'],236,"{'Monsters in literature -- Bibliography', 'Beowulf -- Translations -- Bibliography', 'Heroes in literature -- Bibliography', 'Epic poetry, English (Old) -- Translations -- Bibliography', 'Dragons in literature -- Bibliography'}",chauncey,M,1925
194,194,PG26038_text,Drawings and Pharmacy in Al-Zahrawi's 10th-Century Surgical Treatise,"Hamarneh, Sami Khalaf",1925.0,,['en'],22,{'Pharmacy -- Early works to 1800'},sami,M,1974
195,195,PG26183_text,Laurence Sterne in Germany: A Contribution to the Study of the Literary Relations of; England and Germany in the Eighteenth Century,"Hewett-Thayer, Harvey W. (Harvey Waterman)",1873.0,,['en'],168,"{'Sterne, Laurence, 1713-1768 -- Appreciation -- Germany', 'Comparative literature -- English and German', 'Comparative literature -- German and English'}",harvey,M,1922
196,196,PG26210_text,How to Cook Husbands,"Worthington, Elizabeth Strong",1888.0,1908.0,['en'],21,{'Marriage'},elizabeth,F,1937
197,197,PG2636_text,The Historical Nights' Entertainment: First Series,"Sabatini, Rafael",1875.0,1950.0,['en'],55,"{'Europe -- Social life and customs -- Fiction', 'Historical fiction, English'}",rafael,M,1924
198,198,PG2640_text,St. Martin's Summer,"Sabatini, Rafael",1875.0,1950.0,['en'],293,"{'Inheritance and succession -- Fiction', 'Nobility -- France -- Fiction', 'France -- Social life and customs -- Fiction'}",rafael,M,1924
199,199,PG26629_text,Werwolves,"O'Donnell, Elliott",1872.0,1965.0,['en'],105,{'Werewolves'},elliott,M,1921
200,200,PG26670_text,Making a Fireplace,"Saylor, Henry H. (Henry Hodgman)",1880.0,,['en'],27,{'Fireplaces'},henry,M,1929
201,201,PG2687_text,The Snare,"Sabatini, Rafael",1875.0,1950.0,['en'],60,"{'Adventure stories', 'Peninsular War, 1807-1814 -- Fiction', 'British -- Portugal -- Fiction'}",rafael,M,1924
202,202,PG2688_text,The Clue of the Twisted Candle,"Wallace, Edgar",1875.0,1932.0,['en'],109,{'Detective and mystery stories'},edgar,M,1924
203,203,PG2702_text,The Lion's Skin,"Sabatini, Rafael",1875.0,1950.0,['en'],47,"{'Great Britain -- History -- James III, 1701-1766 -- Fiction'}",rafael,M,1924
204,204,PG2714_text,Long Live the King!,"Rinehart, Mary Roberts",1876.0,1958.0,['en'],32,"{'Europe -- Fiction', 'American fiction -- 20th century', 'Princes -- Fiction', 'Adventure stories'}",mary,F,1925
205,205,PG27587_text,A Victor of Salamis,"Davis, William Stearns",1877.0,1930.0,['en'],51,"{'Salamis, Battle of, Greece, 480 B.C. -- Fiction', 'Themistocles, approximately 524 B.C.-approximately 459 B.C. -- Fiction', 'Greece -- History -- Fiction', 'Leonidas, King of Sparta, -480 B.C. -- Fiction', 'Xerxes I, King of Persia, 519 B.C.-465 B.C. or 464 B.C. -- Fiction'}",william,M,1926
206,206,PG27595_text,Eight Keys to Eden,"Clifton, Mark",1906.0,1963.0,['en'],22,"{'Life on other planets -- Fiction', 'Science fiction'}",mark,M,1955
207,207,PG27755_text,Hidden Symbolism of Alchemy and the Occult Arts,"Silberer, Herbert",1882.0,1922.0,['en'],937,"{'Society of Rosicrucians', 'Symbolism (Psychology)', 'Alchemy'}",herbert,M,1931
208,208,PG27821_text,A History of Mediaeval Jewish Philosophy,"Husik, Isaac",1876.0,1939.0,['en'],99,"{'Philosophy, Medieval', 'Philosophy, Jewish'}",isaac,M,1925
209,209,PG2783_text,The Trampling of the Lilies,"Sabatini, Rafael",1875.0,1950.0,['en'],46,"{'France -- History -- Revolution, 1789-1799 -- Fiction'}",rafael,M,1924
210,210,PG27882_text,Kościuszko: A Biography,"Gardner, Monica M. (Monica Mary)",1873.0,1941.0,['en'],62,"{'Kościuszko, Tadeusz, 1746-1817'}",monica,F,1922
211,211,PG27950_text,The Rhodesian,"Page, Gertrude",1872.0,1922.0,['en'],10,{'Zimbabwe -- Fiction'},gertrude,F,1921
212,212,PG2795_text,"Bob, Son of Battle","Ollivant, Alfred",1874.0,1927.0,['en'],51,"{'Dogs -- Juvenile fiction', 'Dogs -- Fiction'}",alfred,M,1923
213,213,PG2814_text,Dubliners,"Joyce, James",1882.0,1941.0,['en'],8262,"{'Short stories', 'Dublin (Ireland) -- Fiction'}",james,M,1931
214,214,PG2817_text,Chamber Music,"Joyce, James",1882.0,1941.0,['en'],242,{'Irish poetry'},james,M,1931
215,215,PG28736_text,Heart Talks,"Naylor, Charles Wesley",1874.0,1950.0,['en'],27,{'Christian life'},charles,M,1923
216,216,PG28744_text,Ballads of Robin Hood and other Outlaws: Popular Ballads of the Olden Times - Fourth Series,"Sidgwick, Frank",1879.0,1939.0,['en'],184,"{'Robin Hood (Legendary character) -- Poetry', 'Outlaws -- Poetry', 'Ballads, English -- England -- Texts'}",frank,M,1928
217,217,PG2881_text,The Legends of the Jews — Volume 3,"Ginzberg, Louis",1873.0,1953.0,['en'],82,"{'Bible. Old Testament -- Legends', 'Aggada -- Translations into English', 'Midrash -- Translations into English', 'Jewish legends'}",louis,M,1922
218,218,PG28822_text,The Works of Winston Churchill: A Linked Index of the Project Gutenberg Editions,"Churchill, Winston",1871.0,1947.0,['en'],42,{'Indexes'},winston,M,1920
219,219,PG2882_text,The Legends of the Jews — Volume 4,"Ginzberg, Louis",1873.0,1953.0,['en'],116,"{'Bible. Old Testament -- Legends', 'Aggada -- Translations into English', 'Midrash -- Translations into English', 'Jewish legends'}",louis,M,1922
220,220,PG2892_text,Irish Fairy Tales,"Stephens, James",1882.0,1950.0,['en'],2106,"{'Folklore -- Ireland', 'Fairy tales -- Ireland', 'Tales -- Ireland'}",james,M,1931
221,221,PG2897_text,The Sequel of Appomattox: A Chronicle of the Reunion of the States,"Fleming, Walter L. (Walter Lynwood)",1874.0,1932.0,['en'],12,"{'Reconstruction (U.S. history, 1865-1877)', 'United States -- History -- 1865-1898'}",walter,M,1923
222,222,PG28988_text,Jennie Gerhardt: A Novel,"Dreiser, Theodore",1871.0,1945.0,['en'],182,"{'Women household employees -- Fiction', 'Love stories', 'Unmarried mothers -- Fiction'}",theodore,M,1920
