,Unnamed: 0,id,title,author,authoryearofbirth,authoryearofdeath,language,downloads,subjects,name,gender,publish_date
3802,3802,PG47269_text,"Over the Canadian Battlefields: Notes of a Little Journey in France, in March, 1919","Dafoe, John Wesley",1866.0,1944.0,['en'],12,"{'World War, 1914-1918 -- Personal narratives, Canadian', 'World War, 1914-1918 -- Canada', 'World War, 1914-1918 -- Battlefields'}",john,M,1916
3803,3803,PG47271_text,The Second Dandy Chater,"Gallon, Tom",1866.0,1914.0,['en'],7,"{'Impostors and imposture -- Fiction', 'Love stories', 'Mystery fiction', 'England -- Fiction'}",tom,M,1916
3804,3804,PG4728_text,"John Lothrop Motley, A Memoir — Complete","Holmes, Oliver Wendell",1809.0,1894.0,['en'],13,"{'Motley, John Lothrop, 1814-1877'}",oliver,M,1859
3805,3805,PG47293_text,Bird Children: The Little Playmates of the Flower Children,"Gordon, Elizabeth",1866.0,1922.0,['en'],25,"{""Children's poetry, American"", 'Birds -- Juvenile poetry'}",elizabeth,F,1916
3806,3806,PG47306_text,Tobias Smollett,"Smeaton, William Henry Oliphant",1856.0,1914.0,['en'],26,"{'Novelists, Scottish -- 18th century -- Biography', 'Smollett, T. (Tobias), 1721-1771'}",william,M,1906
3807,3807,PG47307_text,"Nancy Dale, Army Nurse","Radford, Ruby Lorraine",1891.0,,['en'],44,"{'United States. Army nurse corps -- Juvenile fiction', 'World War, 1939-1945 -- Juvenile fiction', 'United States. Army -- Military life -- Juvenile fiction', 'Spies -- Juvenile fiction', 'War stories', 'Nurses -- Juvenile fiction', 'World War, 1939-1945 -- Participation, Female -- Juvenile fiction'}",ruby,F,1941
3808,3808,PG47323_text,Norman Macleod,"Wellwood, John",1853.0,1919.0,['en'],14,"{'Macleod, Norman, 1812-1872'}",john,M,1903
3809,3809,PG47334_text,"Then and Now; or, Thirty-Six Years in the Rockies: Personal Reminiscences of Some of the First Pioneers of the State of Montana","Vaughn, Robert",1836.0,1918.0,['en'],28,"{'Indians of North America -- Wars -- Montana', 'Pioneers -- Montana -- Biography', 'Montana -- Description and travel', 'Indians of North America -- Montana -- History -- 19th century', 'Frontier and pioneer life -- Montana', 'Montana -- History -- 19th century'}",robert,M,1886
3810,3810,PG47337_text,The Expositor's Bible: The General Epistles of St. James and St. Jude,"Plummer, Alfred",1841.0,1926.0,['en'],66,"{'Bible. Jude -- Commentaries', 'Bible. James -- Commentaries'}",alfred,M,1891
3811,3811,PG4733_text,When Egypt Went Broke: A Novel,"Day, Holman",1865.0,1935.0,['en'],26,{'Fiction'},holman,M,1915
3812,3812,PG47344_text,William Sharp (Fiona Macleod): A Memoir Compiled by His Wife Elizabeth A. Sharp,"Sharp, Elizabeth A. (Elizabeth Amelia)",1856.0,1932.0,['en'],66,"{'Sharp, William, 1855-1905'}",elizabeth,F,1906
3813,3813,PG47347_text,Empire Partnership,"Dafoe, John Wesley",1866.0,1944.0,['en'],20,"{'Canada -- Foreign relations -- Great Britain', 'Great Britain -- Foreign relations -- Canada'}",john,M,1916
3814,3814,PG47357_text,The Prairie-Bird,"Murray, Charles Augustus, Sir",1806.0,1895.0,['en'],12,{'Pawnee Indians -- Fiction'},charles,M,1856
3815,3815,PG47359_text,The Ashtabula Disaster,"Peet, Stephen D. (Stephen Denison)",1831.0,1914.0,['en'],13,"{'Bridge failures -- Ohio -- Ashtabula', 'Railroad accidents -- Ohio -- Ashtabula'}",stephen,M,1881
3816,3816,PG4735_text,The Shepherd of the Hills,"Wright, Harold Bell",1872.0,1944.0,['en'],96,"{'Allegories', 'Ozark Mountains -- Fiction', 'Christian fiction', 'Clergy -- Fiction'}",harold,M,1922
3817,3817,PG47361_text,Warwickshire: The Land of Shakespeare,"Holland, Clive",1866.0,1959.0,['en'],31,{'Warwickshire (England) -- Description and travel'},clive,M,1916
3818,3818,PG47364_text,Rustic Speech and Folk-Lore,"Wright, Elizabeth Mary",1863.0,1958.0,['en'],76,"{'Folklore -- England', 'English language -- Dialects -- England'}",elizabeth,F,1913
3819,3819,PG47367_text,"British Pomology: Or, the History, Description, Classification, and Synonymes, of the Fruits and Fruit Trees of Great Britain","Hogg, Robert",1818.0,1897.0,['en'],47,{'Apples'},robert,M,1868
3820,3820,PG47380_text,"Recollections of Thirty-nine Years in the Army: Gwalior and the Battle of Maharajpore, 1843; the Gold Coast of Africa, 1847-48; the Indian Mutiny, 1857-58; the expedition to China, 1860-61; the Siege of Paris, 1870-71; etc.","Gordon, Charles Alexander, Sir",1821.0,1899.0,['en'],46,"{'India -- History -- British occupation, 1765-1947 -- Biography', 'Gordon, Charles Alexander, Sir, 1821-1899', 'Paris (France) -- History -- Siege, 1870-1871 -- Personal narratives'}",charles,M,1871
3821,3821,PG47382_text,The Sounds of Spoken English: A Manual of Ear Training for English Students: (4th edition),"Ripman, Walter",1869.0,1947.0,['en'],116,{'English language -- Phonetics'},walter,M,1919
3822,3822,PG4739_text,Fly Leaves,"Calverley, Charles Stuart",1831.0,1884.0,['en'],2,{'English poetry -- 19th century'},charles,M,1881
3823,3823,PG47403_text,Children Above 180 IQ Stanford-Binet: Origin and Development,"Hollingworth, Leta Stetter",1886.0,1939.0,['en'],134,"{'Gifted children', 'Stanford-Binet Test'}",leta,F,1936
3824,3824,PG47421_text,The Non-religion of the Future: A Sociological Study,"Guyau, Jean-Marie",1854.0,1888.0,['en'],38,"{'Irreligion and sociology', 'Religion', 'Social sciences'}",jean,F,1904
3825,3825,PG47422_text,"A Defence of Virginia: And Through Her, of the South, in Recent and Pending Contests Against the Sectional Party","Dabney, Robert Lewis",1820.0,1898.0,['en'],77,"{'Slavery -- Justification', 'Slavery -- United States -- History', 'Slavery -- Virginia', 'Slavery -- United States'}",robert,M,1870
3826,3826,PG47423_text,"Vine and Olive; Or, Young America in Spain and Portugal: A Story of Travel and Adventure","Optic, Oliver",1822.0,1897.0,['en'],14,"{'Portugal -- Description and travel -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Spain -- Description and travel -- Juvenile fiction'}",oliver,M,1872
3827,3827,PG47426_text,Blood Royal: A Novel,"Allen, Grant",1848.0,1899.0,['en'],20,"{'Genealogy -- Fiction', 'England -- Social life and customs -- 19th century -- Fiction'}",grant,M,1898
3828,3828,PG47428_text,Johnny Nut and the Golden Goose,"Deulin, Charles",1822.0,1877.0,['en'],25,"{'Geese -- Juvenile fiction', 'Voyages and travels -- Juvenile fiction', 'Animal welfare -- Juvenile fiction', 'Farmers -- Juvenile fiction', 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction', 'Family -- Juvenile fiction'}",charles,M,1872
3829,3829,PG47431_text,"Babylon, Volume 1","Allen, Grant",1848.0,1899.0,['en'],25,{'New York (State) -- Fiction'},grant,M,1898
3830,3830,PG47432_text,"Babylon, Volume 2","Allen, Grant",1848.0,1899.0,['en'],12,{'New York (State) -- Fiction'},grant,M,1898
3831,3831,PG47433_text,"Babylon, Volume 3","Allen, Grant",1848.0,1899.0,['en'],6,{'New York (State) -- Fiction'},grant,M,1898
3832,3832,PG47434_text,Infatuation,"Osbourne, Lloyd",1868.0,1947.0,['en'],30,"{'Children of the rich -- Fiction', 'Husband and wife -- Fiction', 'Actors -- Fiction', 'Fathers and daughters -- Fiction', 'Mate selection -- Fiction'}",lloyd,M,1918
3833,3833,PG4743_text,The Country Beyond: A Romance of the Wilderness,"Curwood, James Oliver",1878.0,1927.0,['en'],17,"{'Wilderness areas -- Fiction', 'Western stories'}",james,M,1928
3834,3834,PG47444_text,The Gastronomic Regenerator: A Simplified and Entirely New System of Cookery: With Nearly Two Thousand Practical Receipts Suited to the Income of All Classes,"Soyer, Alexis",1809.0,1858.0,['en'],71,"{'Cooking, English', 'Cooking'}",alexis,F,1859
3835,3835,PG47447_text,"Essay on the Life and Institutions of Offa, King of Mercia, A.D. 755-794","Mackenzie, Henry",1808.0,1878.0,['en'],10,"{'Offa, King of the Mercians, -796', 'Great Britain -- History -- To 1066'}",henry,M,1858
3836,3836,PG47448_text,Harvey's Views on the Use of the Circulation of the Blood,"Curtis, John Green",1844.0,1913.0,['en'],11,"{'Blood -- Circulation', 'Harvey, William, 1578-1657'}",john,M,1894
3837,3837,PG47450_text,The Gamekeeper at Home: Sketches of natural history and rural life (Illustrated),"Jefferies, Richard",1848.0,1887.0,['en'],15,"{'Hunting -- Great Britain', 'Country life', 'Gamekeepers -- Great Britain'}",richard,M,1898
3838,3838,PG47451_text,"The Putnam Hall Rebellion; or, The Rival Runaways","Stratemeyer, Edward",1862.0,1930.0,['en'],10,"{'Boarding schools -- Juvenile fiction', 'School discipline -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Military education -- Juvenile fiction'}",edward,M,1912
3839,3839,PG47452_text,The Panama Canal,"McKinlay, Duncan E.",1862.0,,['en'],20,{'Panama Canal (Panama)'},duncan,M,1912
3840,3840,PG47454_text,"Egoists, A Book of Supermen: Stendhal, Baudelaire, Flaubert, Anatole France, Huysmans, Barrès, Nietzsche, Blake, Ibsen, Stirner, and Ernest Hello","Huneker, James",1857.0,1921.0,['en'],83,"{'Literature, Modern -- 19th century -- History and criticism'}",james,M,1907
3841,3841,PG47463_text,"Wintering in the Riviera: With Notes of Travel in Italy and France, and Practical Hints to Travellers","Miller, William James",1850.0,,['en'],18,"{'Europe -- Description and travel', 'Riviera (France)', 'Provence (France)', 'Italy -- Description and travel'}",william,M,1900
3842,3842,PG47466_text,Edinburgh: Painted by John Fulleylove; described by Rosaline Masson,"Masson, Rosaline",1867.0,1949.0,['en'],26,{'Edinburgh (Scotland) -- Description and travel'},rosaline,F,1917
3843,3843,PG4746_text,Kennedy Square,"Smith, Francis Hopkinson",1838.0,1915.0,['en'],11,{'Southern States -- Social life and customs -- 1775-1865 -- Fiction'},francis,M,1888
3844,3844,PG47475_text,Chronicles of London Bridge,"Thompson, Richard",1794.0,1865.0,['en'],35,"{'London Bridge (London, England) -- History'}",richard,M,1844
3845,3845,PG47483_text,"Hesper, the Home-Spirit: A simple story of household labor and love","Doten, Lizzie",1827.0,1913.0,['en'],11,"{'Domestic fiction', 'Conduct of life -- Fiction'}",lizzie,F,1877
3846,3846,PG47492_text,Old Fort Garland,"Forrest, James T. (James Taylor)",1921.0,,['en'],16,{'Fort Garland (Colo.) -- History -- Fiction'},james,M,1971
3847,3847,PG47494_text,Talks on Writing English. First Series,"Bates, Arlo",1850.0,1918.0,['en'],22,"{'English language -- Rhetoric', 'English language -- Composition and exercises'}",arlo,M,1900
3848,3848,PG47499_text,Philosophy in Sport Made Science in Earnest: Being an Attempt to Illustrate the First Principles of Natural Philosophy by the Aid of Popular Toys and Sports,"Paris, John Ayrton",1785.0,1856.0,['en'],24,{'Science -- Juvenile literature'},john,M,1835
3849,3849,PG47505_text,Louis Pasteur: His Life and Labours,"Vallery-Radot, René",1853.0,1933.0,['en'],42,"{'Pasteur, Louis, 1822-1895', 'Scientists -- France -- Biography'}",ren,M,1903
3850,3850,PG47508_text,"Wasps, Social and Solitary","Peckham, George W. (George Williams)",1845.0,1914.0,['en'],18,{'Wasps'},george,M,1895
3851,3851,PG47513_text,The Flea,"Russell, Harold",1868.0,,['en'],11,{'Fleas'},harold,M,1918
3852,3852,PG47517_text,Desiderius Erasmus of Rotterdam,"Emerton, Ephraim",1851.0,1935.0,['en'],80,"{'Erasmus, Desiderius, -1536'}",ephraim,M,1901
3853,3853,PG47521_text,"Life and Times of Her Majesty Caroline Matilda, Vol. 1 (of 3): Queen of Denmark and Norway, and Sister of H. M. George III. of England","Wraxall, Lascelles, Sir",1828.0,1865.0,['en'],34,"{'Caroline Mathilde, Queen, consort of Christian VII, King of Denmark, 1751-1775', 'Denmark -- History -- Christian VII, 1766-1808'}",lascelles,M,1878
3854,3854,PG47525_text,Aunt Crete's Emancipation,"Hill, Grace Livingston",1865.0,1947.0,['en'],70,"{'Conduct of life -- Fiction', 'Single women -- Fiction', 'Families -- Fiction', 'Older women -- Fiction', 'Aunts -- Fiction', 'United States -- Social life and customs -- 20th century -- Fiction'}",grace,F,1915
3855,3855,PG47527_text,"Lillian Morris, and Other Stories","Sienkiewicz, Henryk",1846.0,1916.0,['en'],19,"{'Frontier and pioneer life -- West (U.S.) -- Fiction', 'Short stories, Polish -- Translations into English'}",henryk,M,1896
3856,3856,PG47529_text,"Oliver Twist, Vol. 1 (of 3)","Dickens, Charles",1812.0,1870.0,['en'],164,"{'Boys -- Fiction', 'Bildungsromans', 'London (England) -- Fiction', 'Kidnapping victims -- Fiction', 'Orphans -- Fiction', 'Criminals -- Fiction'}",charles,M,1862
3857,3857,PG47530_text,"Oliver Twist, Vol. 2 (of 3)","Dickens, Charles",1812.0,1870.0,['en'],76,"{'Boys -- Fiction', 'Bildungsromans', 'London (England) -- Fiction', 'Kidnapping victims -- Fiction', 'Orphans -- Fiction', 'Criminals -- Fiction'}",charles,M,1862
3858,3858,PG47531_text,"Oliver Twist, Vol. 3 (of 3)","Dickens, Charles",1812.0,1870.0,['en'],73,"{'Boys -- Fiction', 'Bildungsromans', 'London (England) -- Fiction', 'Kidnapping victims -- Fiction', 'Orphans -- Fiction', 'Criminals -- Fiction'}",charles,M,1862
3859,3859,PG47536_text,"The Country's Need of Greater Railway Facilities and Terminals: Address Delivered at the Annual Dinner of the Railway Business Association, New York City, December 19, 1912","Hill, James J. (James Jerome)",1838.0,1916.0,['en'],2,"{'Railroads -- United States -- Finance', 'Railroad stations -- United States'}",james,M,1888
3860,3860,PG47546_text,"Iconoclasts: A Book of Dramatists: Ibsen, Strindberg, Becque, Hauptmann, Sudermann, Hervieu, Gorky, Duse and D'Annunzio, Maeterlinck and Bernard Shaw","Huneker, James",1857.0,1921.0,['en'],53,"{'Dramatists', 'European drama -- 20th century -- History and criticism', 'European drama -- 19th century -- History and criticism'}",james,M,1907
3861,3861,PG47548_text,Human Bullets: A Soldier's Story of Port Arthur,"Sakurai, Tadayoshi",1879.0,1965.0,['en'],33,"{'Lüshun (China) -- History -- Siege, 1904-1905'}",tadayoshi,M,1929
3862,3862,PG47562_text,"The Putnam Hall Encampment; or, The Secret of the Old Mill","Stratemeyer, Edward",1862.0,1930.0,['en'],14,"{'Mystery and detective stories', 'Camping -- Juvenile fiction', 'Schools -- Juvenile fiction', 'Military education -- Juvenile fiction'}",edward,M,1912
3863,3863,PG47563_text,Jim: The Story of a Backwoods Police Dog,"Roberts, Charles G. D., Sir",1860.0,1943.0,['en'],34,{'Dogs -- Folklore'},charles,M,1910
3864,3864,PG47564_text,Twilight Land,"Pyle, Howard",1853.0,1911.0,['en'],60,"{'Fantasy literature', 'Fairy tales', ""Children's stories"", 'Children -- Conduct of life -- Juvenile fiction', 'Conduct of life -- Juvenile fiction'}",howard,M,1903
3865,3865,PG47582_text,"The Adventures of Captain Mago; Or, A Phoenician Expedition, B.C. 1000","Cahun, David-Léon",1841.0,1900.0,['en'],39,{'Phoenicia -- Civilization -- Juvenile fiction'},david,M,1891
3866,3866,PG47583_text,"The Curlytops at Silver Lake; Or, On the Water with Uncle Ben","Garis, Howard Roger",1873.0,1962.0,['en'],10,"{'Lakes -- Juvenile fiction', 'Dogs -- Juvenile fiction', 'Summer -- Juvenile fiction', 'Vacations -- Juvenile fiction', 'Brothers and sisters -- Juvenile fiction', 'Camping -- Juvenile fiction', 'Families -- Juvenile fiction'}",howard,M,1923
3867,3867,PG47585_text,Clothing and Health: An Elementary Textbook of Home Making,"Kinne, Helen",1861.0,1917.0,['en'],113,"{'Sewing', 'Clothing and dress'}",helen,F,1911
3868,3868,PG4758_text,"Late Lyrics and Earlier, With Many Other Verses","Hardy, Thomas",1840.0,1928.0,['en'],43,{'English poetry'},thomas,M,1890
3869,3869,PG47598_text,The Eternal Feminine,"Wells, Carolyn",1862.0,1942.0,['en'],28,"{'Women -- Social life and customs -- Fiction', 'Short stories, American'}",carolyn,F,1912
3870,3870,PG47609_text,Nursery Comedies: Twelve Tiny Plays for Children,"Bell, Florence Eveleen Eleanore Olliffe, Lady",1851.0,1930.0,['en'],23,"{""Children's plays""}",florence,F,1901
3871,3871,PG47612_text,"Safar Nameh, Persian Pictures: A Book Of Travel","Bell, Gertrude Lowthian",1868.0,1926.0,['en'],47,{'Iran -- Description and travel'},gertrude,F,1918
3872,3872,PG47616_text,The Children's Book of Gardening,"Sidgwick, Alfred, Mrs.",1854.0,1934.0,['en'],56,"{'Gardening -- Juvenile literature', ""Children's gardens""}",alfred,M,1904
3873,3873,PG47626_text,The Ocean World: Being a Description of the Sea and Its Living Inhabitants.,"Figuier, Louis",1819.0,1894.0,['en'],45,"{'Marine animals', 'Ocean'}",louis,M,1869
3874,3874,PG47640_text,The Woman Gives: A Story of Regeneration,"Johnson, Owen",1878.0,1952.0,['en'],73,"{'New York (N.Y.) -- Social life and customs -- 20th century -- Fiction', 'Artists -- Fiction', 'Man-woman relationships -- Fiction', 'Bohemianism -- Fiction'}",owen,M,1928
3875,3875,PG47646_text,Joan of the Journal,"Olds, Helen Diehl",1895.0,,['en'],44,"{'Deaf -- Juvenile fiction', 'Mystery and detective stories', 'Newspaper publishing -- Juvenile fiction', 'Women authors -- Juvenile fiction'}",helen,F,1945
3876,3876,PG47651_text,The Poetical Works of William Wordsworth — Volume 6 (of 8),"Wordsworth, William",1770.0,1850.0,['en'],106,"{'English poetry -- 18th century', 'English poetry -- 19th century'}",william,M,1820
3877,3877,PG47654_text,The Monster,"Saltus, Edgar",1855.0,1921.0,['en'],25,{'Man-woman relationships -- Fiction'},edgar,M,1905
3878,3878,PG47661_text,"Life of Sir William Wallace of Elderslie, Vol. 1 (of 2)","Carrick, John D. (John Donald)",1787.0,1837.0,['en'],37,"{'Wallace, William, Sir, -1305'}",john,M,1837
3879,3879,PG47662_text,"Life of Sir William Wallace of Elderslie, Vol. 2 (of 2)","Carrick, John D. (John Donald)",1787.0,1837.0,['en'],20,"{'Wallace, William, Sir, -1305'}",john,M,1837
3880,3880,PG47671_text,The Heart of the Ancient Wood,"Roberts, Charles G. D., Sir",1860.0,1943.0,['en'],14,"{'Mothers and daughters -- Fiction', 'New Brunswick -- Fiction'}",charles,M,1910
3881,3881,PG4767_text,The Mayor's Wife,"Green, Anna Katharine",1846.0,1935.0,['en'],52,{'Detective and mystery stories'},anna,F,1896
3882,3882,PG47682_text,American Book-Plates: A Guide to Their Study with Examples,"Allen, Charles Dexter",1865.0,1926.0,['en'],94,"{'Bookplates, American', 'Bookplates -- Bibliography'}",charles,M,1915
3883,3883,PG47683_text,Daisy,"Saunders, Marshall",1861.0,1947.0,['en'],21,"{'Conduct of life -- Fiction', 'Children -- Conduct of life -- Fiction', 'Accidents -- Fiction', 'Sick -- Fiction', 'Temperance -- Fiction', 'Fever -- Fiction', 'Friendship -- Fiction', 'Christian life -- Fiction', 'Love -- Fiction', 'Clerks -- Fiction'}",marshall,M,1911
3884,3884,PG47690_text,"Canadian Scenery, Volume 1 (of 2)","Willis, Nathaniel Parker",1806.0,1867.0,['en'],6,"{'Canada -- Description and travel', 'Canada -- History'}",nathaniel,M,1856
